# SignalP-6.0	Organism: Eukarya	Timestamp: 20221121194019
# ID	Prediction	OTHER	SP(Sec/SPI)	CS Position
maker-000000F-augustus-gene-112.2-mRNA-1	OTHER	1.000041	0.000003	
maker-000000F-est_gff_StringTie-gene-113.1-mRNA-1	OTHER	0.999987	0.000010	
maker-000000F-est_gff_StringTie-gene-113.2-mRNA-1	OTHER	1.000044	0.000001	
maker-000000F-est_gff_StringTie-gene-113.3-mRNA-1	SP	0.000363	0.999584	CS pos: 23-24. Pr: 0.9215
maker-000000F-est_gff_StringTie-gene-116.0-mRNA-1	OTHER	1.000019	0.000001	
maker-000000F-est_gff_StringTie-gene-116.1-mRNA-1	OTHER	0.999916	0.000083	
evm-000000F-processed-gene-117.0-mRNA-1	OTHER	1.000054	0.000000	
maker-000000F-est_gff_StringTie-gene-118.0-mRNA-1	OTHER	1.000045	0.000000	
maker-000000F-est_gff_StringTie-gene-118.0-mRNA-2	OTHER	1.000046	0.000000	
maker-000000F-est_gff_StringTie-gene-118.1-mRNA-1	OTHER	1.000058	0.000000	
maker-000000F-augustus-gene-120.0-mRNA-1	OTHER	0.998412	0.001610	
maker-000000F-augustus-gene-120.1-mRNA-1	OTHER	1.000059	0.000000	
maker-000000F-exonerate_protein2genome-gene-0.1-mRNA-1	OTHER	1.000053	0.000000	
maker-000000F-exonerate_protein2genome-gene-0.2-mRNA-2	OTHER	1.000020	0.000000	
maker-000000F-exonerate_protein2genome-gene-0.2-mRNA-1	OTHER	1.000040	0.000010	
augustus_masked-000000F-processed-gene-0.6-mRNA-1	OTHER	1.000049	0.000001	
augustus_masked-000000F-processed-gene-0.7-mRNA-1	OTHER	0.999507	0.000514	
maker-000000F-est_gff_StringTie-gene-1.4-mRNA-1	OTHER	0.999894	0.000091	
maker-000000F-exonerate_protein2genome-gene-2.3-mRNA-2	OTHER	0.999132	0.000875	
maker-000000F-exonerate_protein2genome-gene-2.3-mRNA-1	OTHER	1.000055	0.000006	
maker-000000F-exonerate_protein2genome-gene-2.4-mRNA-1	OTHER	1.000005	0.000006	
maker-000000F-exonerate_protein2genome-gene-5.0-mRNA-2	OTHER	1.000003	0.000000	
maker-000000F-exonerate_protein2genome-gene-5.0-mRNA-1	OTHER	1.000060	0.000000	
maker-000000F-est_gff_StringTie-gene-6.0-mRNA-1	OTHER	0.998777	0.001232	
maker-000000F-est_gff_StringTie-gene-9.3-mRNA-4	OTHER	1.000073	0.000000	
maker-000000F-est_gff_StringTie-gene-9.3-mRNA-1	OTHER	1.000067	0.000000	
maker-000000F-est_gff_StringTie-gene-9.3-mRNA-2	OTHER	1.000067	0.000000	
maker-000000F-est_gff_StringTie-gene-9.3-mRNA-3	OTHER	1.000051	0.000000	
maker-000000F-est_gff_StringTie-gene-10.0-mRNA-1	OTHER	1.000042	0.000000	
augustus_masked-000000F-processed-gene-11.5-mRNA-1	OTHER	1.000049	0.000004	
maker-000000F-augustus-gene-11.1-mRNA-1	OTHER	1.000069	0.000000	
maker-000000F-augustus-gene-11.2-mRNA-1	OTHER	1.000043	0.000001	
maker-000000F-augustus-gene-11.3-mRNA-1	OTHER	1.000057	0.000001	
maker-000000F-est_gff_StringTie-gene-11.2-mRNA-1	OTHER	0.999860	0.000125	
maker-000000F-augustus-gene-11.4-mRNA-1	OTHER	1.000046	0.000000	
maker-000000F-exonerate_protein2genome-gene-12.2-mRNA-1	OTHER	1.000066	0.000000	
maker-000000F-exonerate_protein2genome-gene-19.0-mRNA-1	OTHER	1.000066	0.000000	
maker-000000F-exonerate_protein2genome-gene-19.0-mRNA-2	OTHER	1.000074	0.000000	
maker-000000F-exonerate_protein2genome-gene-19.0-mRNA-3	OTHER	1.000065	0.000000	
maker-000000F-est_gff_StringTie-gene-27.0-mRNA-1	SP	0.000259	0.999721	CS pos: 17-18. Pr: 0.9806
maker-000000F-est_gff_StringTie-gene-28.0-mRNA-1	OTHER	1.000083	0.000000	
maker-000000F-est_gff_StringTie-gene-28.0-mRNA-3	OTHER	1.000083	0.000000	
maker-000000F-est_gff_StringTie-gene-28.0-mRNA-2	OTHER	1.000083	0.000000	
maker-000000F-est_gff_StringTie-gene-28.0-mRNA-4	OTHER	1.000083	0.000000	
augustus_masked-000000F-processed-gene-28.2-mRNA-1	OTHER	1.000055	0.000002	
maker-000000F-est_gff_StringTie-gene-30.0-mRNA-1	OTHER	1.000055	0.000000	
maker-000000F-est_gff_StringTie-gene-30.1-mRNA-2	SP	0.000580	0.999388	CS pos: 17-18. Pr: 0.9778
maker-000000F-est_gff_StringTie-gene-30.1-mRNA-1	SP	0.000253	0.999704	CS pos: 20-21. Pr: 0.9807
maker-000000F-est_gff_StringTie-gene-33.1-mRNA-1	SP	0.001486	0.998477	CS pos: 24-25. Pr: 0.9688
maker-000000F-est_gff_StringTie-gene-33.1-mRNA-2	SP	0.001486	0.998477	CS pos: 24-25. Pr: 0.9688
maker-000000F-est_gff_StringTie-gene-34.1-mRNA-1	SP	0.000202	0.999792	CS pos: 19-20. Pr: 0.9802
maker-000000F-est_gff_StringTie-gene-35.1-mRNA-1	OTHER	1.000053	0.000000	
maker-000000F-est_gff_StringTie-gene-35.1-mRNA-2	OTHER	1.000053	0.000000	
maker-000000F-est_gff_StringTie-gene-35.1-mRNA-3	OTHER	1.000053	0.000000	
augustus_masked-000000F-processed-gene-38.1-mRNA-1	OTHER	1.000056	0.000000	
maker-000000F-augustus-gene-38.7-mRNA-1	OTHER	1.000045	0.000003	
maker-000000F-augustus-gene-38.8-mRNA-1	OTHER	1.000068	0.000004	
evm-000000F-processed-gene-42.1-mRNA-1	OTHER	0.999948	0.000000	
maker-000000F-augustus-gene-42.3-mRNA-1	OTHER	1.000043	0.000000	
evm-000000F-processed-gene-43.16-mRNA-1	OTHER	0.998954	0.001065	
maker-000000F-augustus-gene-43.3-mRNA-1	OTHER	1.000011	0.000021	
evm-000000F-processed-gene-44.26-mRNA-1	OTHER	1.000051	0.000002	
maker-000000F-augustus-gene-44.2-mRNA-1	OTHER	1.000042	0.000001	
maker-000000F-augustus-gene-44.3-mRNA-1	OTHER	0.999986	0.000049	
maker-000000F-augustus-gene-44.4-mRNA-1	OTHER	1.000041	0.000004	
evm-000000F-processed-gene-44.25-mRNA-1	OTHER	1.000073	0.000000	
augustus_masked-000000F-processed-gene-44.17-mRNA-1	OTHER	1.000048	0.000013	
maker-000000F-est_gff_StringTie-gene-44.3-mRNA-1	OTHER	1.000063	0.000000	
maker-000000F-est_gff_StringTie-gene-44.4-mRNA-1	OTHER	1.000057	0.000001	
maker-000000F-est_gff_StringTie-gene-44.4-mRNA-4	OTHER	1.000050	0.000001	
maker-000000F-est_gff_StringTie-gene-44.4-mRNA-5	OTHER	1.000050	0.000001	
maker-000000F-est_gff_StringTie-gene-44.4-mRNA-6	OTHER	1.000050	0.000001	
maker-000000F-est_gff_StringTie-gene-44.4-mRNA-2	OTHER	1.000050	0.000001	
maker-000000F-est_gff_StringTie-gene-44.4-mRNA-7	OTHER	1.000050	0.000001	
maker-000000F-est_gff_StringTie-gene-44.4-mRNA-3	OTHER	1.000050	0.000001	
maker-000000F-est_gff_StringTie-gene-45.1-mRNA-1	OTHER	1.000053	0.000000	
maker-000000F-est_gff_StringTie-gene-45.1-mRNA-3	OTHER	1.000067	0.000000	
maker-000000F-est_gff_StringTie-gene-45.1-mRNA-2	OTHER	1.000078	0.000000	
maker-000000F-est_gff_StringTie-gene-45.2-mRNA-2	OTHER	1.000053	0.000000	
maker-000000F-est_gff_StringTie-gene-45.2-mRNA-1	OTHER	1.000049	0.000001	
maker-000000F-est_gff_StringTie-gene-45.3-mRNA-1	OTHER	1.000043	0.000001	
maker-000000F-est_gff_StringTie-gene-45.3-mRNA-4	OTHER	1.000064	0.000001	
maker-000000F-est_gff_StringTie-gene-45.3-mRNA-3	OTHER	1.000063	0.000001	
maker-000000F-est_gff_StringTie-gene-45.3-mRNA-2	OTHER	1.000043	0.000001	
evm-000000F-processed-gene-47.0-mRNA-1	OTHER	1.000057	0.000000	
maker-000000F-est_gff_StringTie-gene-47.3-mRNA-1	OTHER	1.000045	0.000001	
maker-000000F-exonerate_protein2genome-gene-48.2-mRNA-1	SP	0.002870	0.997118	CS pos: 22-23. Pr: 0.5913
maker-000000F-augustus-gene-48.7-mRNA-2	OTHER	1.000051	0.000000	
maker-000000F-augustus-gene-48.7-mRNA-4	OTHER	1.000052	0.000000	
maker-000000F-augustus-gene-48.7-mRNA-1	OTHER	1.000052	0.000000	
maker-000000F-augustus-gene-48.7-mRNA-3	OTHER	1.000052	0.000000	
maker-000000F-est_gff_StringTie-gene-49.2-mRNA-1	OTHER	1.000003	0.000000	
maker-000000F-est_gff_StringTie-gene-51.1-mRNA-1	OTHER	1.000055	0.000000	
maker-000000F-est_gff_StringTie-gene-51.1-mRNA-2	OTHER	1.000055	0.000000	
maker-000000F-est_gff_StringTie-gene-51.1-mRNA-3	OTHER	1.000055	0.000000	
maker-000000F-est_gff_StringTie-gene-51.1-mRNA-4	OTHER	1.000055	0.000000	
maker-000000F-est_gff_StringTie-gene-51.1-mRNA-5	OTHER	1.000052	0.000000	
maker-000000F-est_gff_StringTie-gene-51.1-mRNA-6	OTHER	1.000054	0.000000	
maker-000000F-est_gff_StringTie-gene-51.2-mRNA-1	OTHER	1.000073	0.000000	
maker-000000F-est_gff_StringTie-gene-53.0-mRNA-2	OTHER	1.000051	0.000000	
maker-000000F-est_gff_StringTie-gene-53.0-mRNA-10	OTHER	1.000056	0.000000	
maker-000000F-est_gff_StringTie-gene-53.0-mRNA-11	OTHER	1.000036	0.000000	
maker-000000F-est_gff_StringTie-gene-53.0-mRNA-5	OTHER	1.000050	0.000000	
maker-000000F-est_gff_StringTie-gene-53.0-mRNA-1	OTHER	1.000051	0.000000	
maker-000000F-est_gff_StringTie-gene-53.0-mRNA-3	OTHER	1.000051	0.000000	
maker-000000F-est_gff_StringTie-gene-53.0-mRNA-7	OTHER	1.000050	0.000000	
maker-000000F-est_gff_StringTie-gene-53.0-mRNA-4	OTHER	1.000066	0.000000	
maker-000000F-est_gff_StringTie-gene-53.0-mRNA-8	OTHER	1.000050	0.000000	
maker-000000F-est_gff_StringTie-gene-53.0-mRNA-6	OTHER	1.000051	0.000000	
maker-000000F-est_gff_StringTie-gene-53.0-mRNA-9	OTHER	1.000051	0.000000	
maker-000000F-est_gff_StringTie-gene-54.4-mRNA-1	OTHER	1.000037	0.000012	
maker-000000F-est_gff_StringTie-gene-55.1-mRNA-3	OTHER	1.000032	0.000000	
maker-000000F-est_gff_StringTie-gene-55.1-mRNA-4	OTHER	1.000037	0.000000	
maker-000000F-est_gff_StringTie-gene-55.1-mRNA-1	OTHER	1.000032	0.000000	
maker-000000F-est_gff_StringTie-gene-55.1-mRNA-2	OTHER	1.000032	0.000000	
maker-000000F-est_gff_StringTie-gene-55.1-mRNA-5	OTHER	1.000032	0.000000	
maker-000000F-augustus-gene-55.5-mRNA-5	OTHER	1.000078	0.000000	
maker-000000F-augustus-gene-55.5-mRNA-1	OTHER	1.000045	0.000000	
maker-000000F-augustus-gene-55.5-mRNA-2	OTHER	1.000044	0.000000	
maker-000000F-augustus-gene-55.5-mRNA-3	OTHER	1.000044	0.000000	
maker-000000F-augustus-gene-55.5-mRNA-4	OTHER	1.000040	0.000000	
maker-000000F-est_gff_StringTie-gene-56.1-mRNA-2	OTHER	1.000058	0.000000	
maker-000000F-est_gff_StringTie-gene-56.1-mRNA-1	OTHER	1.000058	0.000000	
maker-000000F-est_gff_StringTie-gene-56.1-mRNA-3	OTHER	1.000058	0.000000	
maker-000000F-est_gff_StringTie-gene-56.1-mRNA-4	OTHER	1.000058	0.000000	
maker-000000F-est_gff_StringTie-gene-56.1-mRNA-5	OTHER	1.000047	0.000000	
maker-000000F-est_gff_StringTie-gene-56.1-mRNA-6	OTHER	1.000058	0.000000	
maker-000000F-est_gff_StringTie-gene-57.1-mRNA-1	OTHER	1.000020	0.000000	
maker-000000F-est_gff_StringTie-gene-57.1-mRNA-2	OTHER	1.000025	0.000000	
maker-000000F-est_gff_StringTie-gene-57.1-mRNA-3	OTHER	1.000025	0.000000	
maker-000000F-est_gff_StringTie-gene-57.2-mRNA-1	OTHER	0.999871	0.000127	
maker-000000F-augustus-gene-57.3-mRNA-3	OTHER	1.000067	0.000000	
maker-000000F-augustus-gene-57.3-mRNA-1	OTHER	0.998327	0.001686	
maker-000000F-augustus-gene-57.3-mRNA-2	OTHER	1.000054	0.000005	
maker-000000F-est_gff_StringTie-gene-59.1-mRNA-3	OTHER	1.000045	0.000001	
maker-000000F-est_gff_StringTie-gene-59.1-mRNA-1	OTHER	0.999843	0.000148	
maker-000000F-est_gff_StringTie-gene-59.1-mRNA-2	OTHER	0.999897	0.000103	
evm-000000F-processed-gene-59.1-mRNA-1	OTHER	0.999982	0.000062	
maker-000000F-est_gff_StringTie-gene-60.5-mRNA-1	OTHER	1.000060	0.000000	
augustus_masked-000000F-processed-gene-60.2-mRNA-1	OTHER	1.000035	0.000000	
augustus_masked-000000F-processed-gene-60.3-mRNA-1	OTHER	1.000058	0.000000	
evm-000000F-processed-gene-64.22-mRNA-1	SP	0.000239	0.999735	CS pos: 20-21. Pr: 0.9811
augustus_masked-000000F-processed-gene-64.7-mRNA-1	OTHER	1.000044	0.000004	
maker-000000F-est_gff_StringTie-gene-64.3-mRNA-1	OTHER	0.999641	0.000356	
maker-000000F-est_gff_StringTie-gene-65.5-mRNA-1	SP	0.000246	0.999722	CS pos: 26-27. Pr: 0.9641
maker-000000F-est_gff_StringTie-gene-69.4-mRNA-2	OTHER	1.000058	0.000001	
maker-000000F-est_gff_StringTie-gene-69.4-mRNA-1	SP	0.003871	0.996075	CS pos: 32-33. Pr: 0.9257
maker-000000F-est_gff_StringTie-gene-69.4-mRNA-3	SP	0.003871	0.996080	CS pos: 32-33. Pr: 0.9257
maker-000000F-est_gff_StringTie-gene-70.1-mRNA-1	OTHER	0.979849	0.020175	
evm-000000F-processed-gene-71.0-mRNA-1	OTHER	1.000054	0.000000	
maker-000000F-est_gff_StringTie-gene-72.2-mRNA-1	OTHER	1.000001	0.000000	
maker-000000F-est_gff_StringTie-gene-72.2-mRNA-2	OTHER	1.000025	0.000005	
maker-000000F-est_gff_StringTie-gene-73.1-mRNA-4	OTHER	1.000054	0.000005	
maker-000000F-est_gff_StringTie-gene-73.1-mRNA-2	OTHER	0.999997	0.000026	
maker-000000F-est_gff_StringTie-gene-73.1-mRNA-8	OTHER	0.999997	0.000026	
maker-000000F-est_gff_StringTie-gene-73.1-mRNA-10	OTHER	0.999997	0.000026	
maker-000000F-est_gff_StringTie-gene-73.1-mRNA-5	OTHER	0.999997	0.000026	
maker-000000F-est_gff_StringTie-gene-73.1-mRNA-3	OTHER	1.000007	0.000026	
maker-000000F-est_gff_StringTie-gene-73.1-mRNA-1	OTHER	0.999746	0.000267	
maker-000000F-est_gff_StringTie-gene-73.1-mRNA-9	OTHER	0.999997	0.000026	
maker-000000F-est_gff_StringTie-gene-73.1-mRNA-7	OTHER	0.999997	0.000026	
maker-000000F-est_gff_StringTie-gene-73.1-mRNA-6	OTHER	0.999997	0.000026	
maker-000000F-est_gff_StringTie-gene-75.1-mRNA-2	OTHER	0.999959	0.000110	
maker-000000F-est_gff_StringTie-gene-75.1-mRNA-3	OTHER	0.999959	0.000110	
maker-000000F-est_gff_StringTie-gene-75.1-mRNA-4	OTHER	0.999539	0.000486	
maker-000000F-est_gff_StringTie-gene-75.1-mRNA-1	OTHER	0.999959	0.000110	
maker-000000F-est_gff_StringTie-gene-75.1-mRNA-5	OTHER	0.999959	0.000110	
maker-000000F-est_gff_StringTie-gene-75.1-mRNA-6	OTHER	0.999951	0.000110	
maker-000000F-est_gff_StringTie-gene-75.1-mRNA-7	OTHER	0.999539	0.000486	
maker-000000F-augustus-gene-78.4-mRNA-1	OTHER	1.000010	0.000008	
maker-000000F-est_gff_StringTie-gene-82.0-mRNA-1	OTHER	0.999946	0.000048	
maker-000000F-est_gff_StringTie-gene-84.2-mRNA-1	OTHER	1.000045	0.000001	
maker-000000F-est_gff_StringTie-gene-84.3-mRNA-1	OTHER	1.000048	0.000000	
maker-000000F-est_gff_StringTie-gene-84.4-mRNA-1	OTHER	1.000002	0.000048	
maker-000000F-est_gff_StringTie-gene-84.5-mRNA-1	SP	0.000213	0.999773	CS pos: 18-19. Pr: 0.9804
maker-000000F-est_gff_StringTie-gene-84.6-mRNA-2	OTHER	1.000069	0.000000	
maker-000000F-est_gff_StringTie-gene-84.6-mRNA-1	SP	0.000263	0.999713	CS pos: 18-19. Pr: 0.9790
maker-000000F-exonerate_protein2genome-gene-84.9-mRNA-3	OTHER	1.000048	0.000000	
maker-000000F-exonerate_protein2genome-gene-84.9-mRNA-2	OTHER	1.000067	0.000000	
maker-000000F-exonerate_protein2genome-gene-84.9-mRNA-1	OTHER	1.000044	0.000000	
augustus_masked-000000F-processed-gene-85.1-mRNA-1	OTHER	1.000004	0.000019	
maker-000000F-exonerate_protein2genome-gene-87.1-mRNA-1	OTHER	1.000039	0.000000	
maker-000000F-exonerate_protein2genome-gene-87.1-mRNA-2	OTHER	1.000070	0.000000	
maker-000000F-exonerate_protein2genome-gene-91.5-mRNA-1	OTHER	1.000035	0.000000	
maker-000000F-exonerate_protein2genome-gene-91.5-mRNA-2	OTHER	1.000035	0.000000	
maker-000000F-augustus-gene-92.6-mRNA-1	OTHER	0.999747	0.000295	
maker-000000F-augustus-gene-92.6-mRNA-2	OTHER	0.999745	0.000295	
maker-000000F-exonerate_protein2genome-gene-92.9-mRNA-1	OTHER	1.000031	0.000000	
maker-000000F-augustus-gene-93.3-mRNA-6	OTHER	1.000072	0.000000	
maker-000000F-augustus-gene-93.3-mRNA-5	OTHER	1.000072	0.000000	
maker-000000F-augustus-gene-93.3-mRNA-3	OTHER	1.000022	0.000018	
maker-000000F-augustus-gene-93.3-mRNA-1	OTHER	1.000069	0.000001	
maker-000000F-augustus-gene-93.3-mRNA-2	OTHER	1.000062	0.000001	
maker-000000F-augustus-gene-93.3-mRNA-4	OTHER	1.000010	0.000038	
maker-000000F-augustus-gene-93.3-mRNA-7	OTHER	1.000069	0.000000	
evm-000000F-processed-gene-95.10-mRNA-1	SP	0.000379	0.999586	CS pos: 16-17. Pr: 0.9811
maker-000000F-est_gff_StringTie-gene-95.4-mRNA-1	SP	0.000520	0.999446	CS pos: 16-17. Pr: 0.9810
maker-000000F-exonerate_protein2genome-gene-95.1-mRNA-1	OTHER	0.999932	0.000119	
maker-000000F-est_gff_StringTie-gene-95.6-mRNA-1	SP	0.000379	0.999586	CS pos: 16-17. Pr: 0.9811
maker-000000F-exonerate_protein2genome-gene-95.2-mRNA-1	OTHER	0.996972	0.003042	
maker-000000F-est_gff_StringTie-gene-95.7-mRNA-1	OTHER	0.998152	0.001863	
maker-000000F-exonerate_protein2genome-gene-96.1-mRNA-5	OTHER	0.999706	0.000293	
maker-000000F-exonerate_protein2genome-gene-96.1-mRNA-4	OTHER	1.000036	0.000000	
maker-000000F-exonerate_protein2genome-gene-96.1-mRNA-3	OTHER	1.000057	0.000002	
maker-000000F-exonerate_protein2genome-gene-96.1-mRNA-2	OTHER	1.000049	0.000000	
maker-000000F-exonerate_protein2genome-gene-96.1-mRNA-1	OTHER	1.000034	0.000005	
maker-000000F-est_gff_StringTie-gene-96.5-mRNA-1	OTHER	1.000071	0.000000	
maker-000000F-est_gff_StringTie-gene-96.5-mRNA-2	OTHER	1.000062	0.000000	
maker-000000F-est_gff_StringTie-gene-96.5-mRNA-3	OTHER	1.000071	0.000000	
maker-000000F-est_gff_StringTie-gene-96.5-mRNA-4	OTHER	1.000071	0.000000	
maker-000000F-augustus-gene-97.19-mRNA-1	OTHER	1.000082	0.000003	
maker-000000F-exonerate_protein2genome-gene-97.1-mRNA-1	OTHER	1.000039	0.000003	
maker-000000F-est_gff_StringTie-gene-101.2-mRNA-1	OTHER	1.000047	0.000000	
maker-000000F-est_gff_StringTie-gene-101.2-mRNA-2	OTHER	1.000047	0.000000	
maker-000000F-est_gff_StringTie-gene-101.2-mRNA-3	OTHER	1.000047	0.000000	
maker-000000F-est_gff_StringTie-gene-101.2-mRNA-4	OTHER	1.000047	0.000000	
maker-000000F-est_gff_StringTie-gene-101.3-mRNA-4	OTHER	1.000061	0.000001	
maker-000000F-est_gff_StringTie-gene-101.3-mRNA-1	OTHER	1.000060	0.000000	
maker-000000F-est_gff_StringTie-gene-101.3-mRNA-2	OTHER	1.000042	0.000000	
maker-000000F-est_gff_StringTie-gene-101.3-mRNA-3	OTHER	1.000061	0.000000	
maker-000000F-est_gff_StringTie-gene-102.0-mRNA-5	OTHER	1.000065	0.000000	
maker-000000F-est_gff_StringTie-gene-102.0-mRNA-2	OTHER	1.000065	0.000000	
maker-000000F-est_gff_StringTie-gene-102.0-mRNA-4	OTHER	1.000065	0.000000	
maker-000000F-est_gff_StringTie-gene-102.0-mRNA-1	OTHER	1.000056	0.000000	
maker-000000F-est_gff_StringTie-gene-102.0-mRNA-3	OTHER	1.000026	0.000000	
maker-000000F-est_gff_StringTie-gene-102.0-mRNA-6	OTHER	1.000045	0.000001	
maker-000000F-est_gff_StringTie-gene-102.0-mRNA-7	OTHER	1.000001	0.000007	
maker-000000F-est_gff_StringTie-gene-102.0-mRNA-8	OTHER	1.000041	0.000000	
maker-000000F-est_gff_StringTie-gene-102.0-mRNA-9	OTHER	1.000001	0.000007	
maker-000000F-exonerate_protein2genome-gene-102.3-mRNA-2	OTHER	0.991320	0.008692	
maker-000000F-exonerate_protein2genome-gene-102.3-mRNA-3	OTHER	0.991320	0.008692	
maker-000000F-exonerate_protein2genome-gene-102.3-mRNA-4	OTHER	0.991320	0.008692	
maker-000000F-exonerate_protein2genome-gene-102.3-mRNA-1	OTHER	0.998691	0.001361	
maker-000000F-exonerate_protein2genome-gene-102.3-mRNA-5	OTHER	0.991320	0.008692	
maker-000000F-est_gff_StringTie-gene-102.2-mRNA-1	SP	0.000264	0.999712	CS pos: 21-22. Pr: 0.9689
maker-000000F-est_gff_StringTie-gene-103.7-mRNA-1	OTHER	1.000044	0.000000	
maker-000000F-est_gff_StringTie-gene-103.7-mRNA-2	OTHER	1.000063	0.000000	
augustus_masked-000000F-processed-gene-104.6-mRNA-1	OTHER	1.000043	0.000000	
maker-000000F-augustus-gene-104.1-mRNA-1	OTHER	0.999934	0.000124	
maker-000000F-est_gff_StringTie-gene-104.1-mRNA-1	OTHER	1.000020	0.000000	
maker-000000F-est_gff_StringTie-gene-104.2-mRNA-1	OTHER	1.000051	0.000004	
maker-000000F-est_gff_StringTie-gene-104.2-mRNA-2	OTHER	1.000062	0.000001	
maker-000000F-est_gff_StringTie-gene-104.3-mRNA-1	SP	0.001143	0.998845	CS pos: 21-22. Pr: 0.9218
maker-000000F-est_gff_StringTie-gene-104.3-mRNA-3	SP	0.001143	0.998845	CS pos: 21-22. Pr: 0.9218
maker-000000F-est_gff_StringTie-gene-104.3-mRNA-4	SP	0.001143	0.998845	CS pos: 21-22. Pr: 0.9218
maker-000000F-est_gff_StringTie-gene-104.3-mRNA-2	SP	0.001143	0.998845	CS pos: 21-22. Pr: 0.9218
maker-000000F-augustus-gene-104.4-mRNA-1	OTHER	1.000048	0.000004	
maker-000000F-augustus-gene-104.4-mRNA-2	OTHER	1.000046	0.000004	
maker-000000F-exonerate_protein2genome-gene-105.6-mRNA-1	OTHER	1.000076	0.000000	
maker-000000F-est_gff_StringTie-gene-106.0-mRNA-3	OTHER	1.000087	0.000000	
maker-000000F-est_gff_StringTie-gene-106.0-mRNA-1	OTHER	1.000047	0.000002	
maker-000000F-est_gff_StringTie-gene-106.0-mRNA-2	OTHER	1.000073	0.000000	
maker-000000F-est_gff_StringTie-gene-107.1-mRNA-2	OTHER	1.000060	0.000000	
maker-000000F-est_gff_StringTie-gene-107.1-mRNA-1	SP	0.000248	0.999723	CS pos: 28-29. Pr: 0.9796
augustus_masked-000000F-processed-gene-107.3-mRNA-1	OTHER	0.999461	0.000578	
maker-000000F-exonerate_protein2genome-gene-107.0-mRNA-1	OTHER	0.999962	0.000042	
evm-000000F-processed-gene-108.12-mRNA-1	OTHER	1.000040	0.000001	
evm-000000F-processed-gene-108.14-mRNA-1	OTHER	0.999835	0.000233	
augustus_masked-000000F-processed-gene-108.5-mRNA-1	OTHER	1.000058	0.000000	
maker-000000F-est_gff_StringTie-gene-109.2-mRNA-1	OTHER	0.999921	0.000074	
maker-000000F-est_gff_StringTie-gene-109.3-mRNA-2	OTHER	0.999971	0.000038	
maker-000000F-est_gff_StringTie-gene-109.3-mRNA-1	OTHER	0.999971	0.000038	
maker-000000F-est_gff_StringTie-gene-109.3-mRNA-3	OTHER	0.999971	0.000038	
maker-000000F-est_gff_StringTie-gene-109.3-mRNA-4	OTHER	0.999971	0.000038	
maker-000000F-est_gff_StringTie-gene-110.2-mRNA-2	OTHER	1.000052	0.000003	
maker-000000F-est_gff_StringTie-gene-110.2-mRNA-3	OTHER	1.000051	0.000000	
maker-000000F-est_gff_StringTie-gene-110.2-mRNA-4	OTHER	1.000054	0.000001	
maker-000000F-est_gff_StringTie-gene-110.2-mRNA-5	OTHER	1.000044	0.000001	
maker-000000F-est_gff_StringTie-gene-110.2-mRNA-1	OTHER	1.000052	0.000003	
maker-000000F-est_gff_StringTie-gene-111.1-mRNA-4	OTHER	1.000059	0.000000	
maker-000000F-est_gff_StringTie-gene-111.1-mRNA-2	OTHER	1.000059	0.000000	
maker-000000F-est_gff_StringTie-gene-111.1-mRNA-1	OTHER	1.000074	0.000000	
maker-000000F-est_gff_StringTie-gene-111.1-mRNA-3	OTHER	1.000074	0.000000	
maker-000000F-est_gff_StringTie-gene-111.1-mRNA-6	OTHER	1.000074	0.000000	
maker-000000F-est_gff_StringTie-gene-111.1-mRNA-5	OTHER	1.000065	0.000000	
maker-000000F-augustus-gene-112.3-mRNA-1	OTHER	1.000047	0.000000	
maker-000000F-est_gff_StringTie-gene-113.4-mRNA-1	OTHER	1.000028	0.000000	
maker-000000F-est_gff_StringTie-gene-113.5-mRNA-1	OTHER	0.999849	0.000201	
maker-000000F-augustus-gene-113.3-mRNA-1	SP	0.000209	0.999747	CS pos: 18-19. Pr: 0.9787
maker-000000F-est_gff_StringTie-gene-113.7-mRNA-1	OTHER	1.000025	0.000000	
maker-000000F-est_gff_StringTie-gene-113.8-mRNA-1	OTHER	1.000002	0.000006	
maker-000000F-est_gff_StringTie-gene-113.9-mRNA-1	SP	0.000214	0.999771	CS pos: 18-19. Pr: 0.9782
maker-000000F-est_gff_StringTie-gene-114.0-mRNA-2	SP	0.000195	0.999798	CS pos: 22-23. Pr: 0.9796
maker-000000F-est_gff_StringTie-gene-114.0-mRNA-1	SP	0.000195	0.999798	CS pos: 22-23. Pr: 0.9796
maker-000000F-est_gff_StringTie-gene-114.0-mRNA-3	SP	0.000195	0.999798	CS pos: 22-23. Pr: 0.9796
maker-000000F-est_gff_StringTie-gene-115.0-mRNA-1	SP	0.000289	0.999690	CS pos: 30-31. Pr: 0.9750
maker-000000F-est_gff_StringTie-gene-115.0-mRNA-2	SP	0.000289	0.999685	CS pos: 30-31. Pr: 0.9750
maker-000000F-augustus-gene-117.6-mRNA-1	OTHER	1.000069	0.000001	
evm-000000F-processed-gene-117.1-mRNA-1	OTHER	1.000004	0.000000	
maker-000000F-est_gff_StringTie-gene-117.0-mRNA-1	OTHER	1.000055	0.000000	
maker-000000F-est_gff_StringTie-gene-119.0-mRNA-5	OTHER	0.999944	0.000109	
maker-000000F-est_gff_StringTie-gene-119.0-mRNA-4	OTHER	1.000038	0.000001	
maker-000000F-est_gff_StringTie-gene-119.0-mRNA-1	OTHER	1.000038	0.000000	
