geneName,n_gland,percent_gland,rank_gland,n_silk,percent_silk,rank_silk,type,solution,NSAFMW,NSAF,Length,gene_id,geneNameProtein,silkGroup,LFQ_int,iBAQ
cct6,3,0.0997799634892105,166,9,0.0021197818037929713,1321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ehd1,3,0.0997799634892105,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ap2a2_2,3,0.09925937237535375,168,9,0.004286180477422095,802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
vinc,2,0.09804465977635467,169,9,0.0021430902387110473,1237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
c05d11.1,3,0.09717700791992677,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lec-1,3,0.09717700791992677,171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pc,3,0.09630935606349883,172,9,0.0021814674592355765,1022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
psmd2,3,0.09630935606349883,173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
me1,3,0.09544170420707093,174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ubr4,3,0.09544170420707092,175,9,0.015140693264185275,238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ogdh,3,0.09518140865014256,176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
idh1,3,0.09492111309321417,177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gspt1,3,0.094574052350643,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rps2,3,0.094574052350643,179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
psmc3,3,0.09370640049421508,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tdh,3,0.09344610493728671,181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
hspa4l_2,3,0.09318580938035834,182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rps23,3,0.09283874863778718,183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
stip1,3,0.09283874863778718,184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
eif3-s8,3,0.09283874863778716,185,9,0.0021430902387110473,1148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mdh1,3,0.09283874863778716,186,9,0.0021430902387110473,1179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rps18,3,0.0925784530808588,187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
x975_2,3,0.09231815752393041,188,9,0.05188600664958304,65,NA,NA,NA,NA,NA,NA,NA,NA,0,8.896005452077096e-4
ppp2r1a,3,0.09197109678135926,189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sesb,3,0.0913637404818597,190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nop56,3,0.09110344492493132,191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
usp7,3,0.09110344492493132,192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gdh,3,0.09084314936800296,193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
psmc5,3,0.09023579306850342,194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rpl12,3,0.09023579306850342,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sec23a,3,0.0902357930685034,196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cyp1,3,0.08876078491257595,197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tgas006m08.1,3,0.08876078491257595,198,9,0.004286669869892454,782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ahcy-a,3,0.08824019379871921,199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
eef1b_2,3,0.08824019379871921,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
hadha,3,0.08797989824179082,201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
aael006169,3,0.08676518564279175,202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
agap002499,3,0.08650489008586337,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ugp2_2,3,0.08650489008586337,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC014184,3,0.08624459452893497,205,9,0.008572850347314547,466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rpl23_rpl23-a,3,0.08615782934329219,206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rps16_2,3,0.08589753378636383,207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
serca_2,3,0.08589753378636383,208,9,0.0021430902387110473,1214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
srp68,3,0.08589753378636383,209,9,0.00646813732912803,551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
prep,3,0.08537694267250706,210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tars1_tarsl2,3,0.08442252563043637,211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rps13,3,0.08416223007350798,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rpn7_psmd6_2,3,0.08364163895965124,213,9,0.0065753905051361685,506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC000281,3,0.08329457821708007,214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC017036,3,0.08329457821708007,215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dhrs11_8,3,0.08329457821708007,216,9,0.01947509094547135,184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
inx2_18,3,0.08329457821708007,217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rps7,3,0.08329457821708007,218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
serbp1,3,0.08329457821708007,219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
vdac2,3,0.08329457821708007,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14-3-3zeta_ywhab,3,0.08242692636065216,221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
got2,2,0.08242692636065216,222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rpl19,2,0.08242692636065216,223,9,0.0021430902387110473,1207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rpl9_2,2,0.08242692636065216,224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dars,3,0.08181957006115262,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
hspa5,3,0.08181957006115262,226,9,0.002166888066099482,1064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cat2_2,3,0.08155927450422423,227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fib,3,0.08155927450422423,228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
psmc6,3,0.08155927450422423,229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ece2_2,3,0.08129897894729586,230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
huwe1,3,0.08069162264779632,231,9,0.006405159773925734,607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
srp54,3,0.08069162264779632,232,9,0.014916813858268036,257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
eef5_tif51a_eif5a1,3,0.08008426634829677,233,9,0.0021197818037929713,1338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
kpnb1,3,0.0798239707913684,234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
eif4a1,3,0.07956367523444004,235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
maob_3,3,0.07956367523444004,236,9,0.0021430902387110473,1177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dctn2,3,0.07930337967751165,237,9,0.0021814674592355765,990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
aco1_2,3,0.07895631893494048,238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gpr158,3,0.07895631893494048,239,9,0.0021350532579752454,1274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rsf1_3,3,0.07895631893494048,240,9,0.02584011466967437,119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
hcb,2,0.07808866707851256,241,9,0.2252152592022607,29,NA,NA,NA,NA,NA,NA,NA,NA,0,0.4594298710862424
mvp,3,0.07808866707851256,242,9,0.002289210027714073,938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rpn1,3,0.07808866707851256,243,9,0.004278143496686292,838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rps15a,2,0.07808866707851256,244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fh,3,0.07756807596465583,245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC020142,3,0.0775680759646558,246,9,0.0021814674592355765,974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC003944,3,0.07748131077901302,247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gpt2,3,0.07748131077901302,248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
arhgdib_arhgdia,3,0.07722101522208465,249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cg3556_2,3,0.07722101522208465,250,9,0.0021814674592355765,983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dctn1,3,0.07722101522208465,251,9,0.02554448449336739,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
etfa,3,0.07722101522208465,252,9,0.002166888066099482,1057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ftcd,3,0.07722101522208465,253,9,0.0021197818037929713,1349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ndufaf7,3,0.07722101522208465,254,9,0.0021197818037929713,1376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rps16,3,0.07722101522208465,255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rsf1_2,3,0.07722101522208465,256,9,0.0021350532579752454,1287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ptcd2,3,0.07670042410822792,257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mroh1,3,0.07635336336565673,258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pgd,3,0.07635336336565673,259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
scfd1,3,0.07635336336565673,260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
beta_3,3,0.0757460070661572,261,9,0.2903284388196232,26,NA,NA,NA,NA,NA,NA,NA,NA,0.026171603160656393,0.02136984970050261
rps6,3,0.0757460070661572,262,9,0.002289210027714073,949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gbe1,3,0.07574600706615718,263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
kars1_2,3,0.07574600706615718,264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
arf1_2,3,0.07548571150922882,265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rpl17,3,0.07548571150922881,266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
zk1073.1_2,2,0.07548571150922881,267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cbr1,3,0.07522541595230044,268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cpib,3,0.07522541595230044,269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pm20d2_5,3,0.07522541595230044,270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rpt2_2,3,0.07522541595230044,271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
blmh,3,0.07496512039537206,272,9,0.0021430902387110473,1120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dcd2b,3,0.07496512039537206,273,9,0.05710970232479465,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rpl8,3,0.07496512039537206,274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rps9,3,0.07487835520972927,275,9,0.0021430902387110473,1208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
piwil1,3,0.07461805965280091,276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mpp6,3,0.07461805965280088,277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
psmd1_rpn2,3,0.07461805965280088,278,9,0.002166888066099482,1078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC018874,3,0.07375040779637299,279,9,0.012997113633003867,275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rps21,2,0.07375040779637299,280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
syne1,3,0.07375040779637299,281,9,0.06459088995644828,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
akr1b10,3,0.07349011223944461,282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nploc4,3,0.07322981668251624,283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
arcn1,3,0.07314305149687343,284,9,0.008725512548717866,419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ndufs1,3,0.07314305149687343,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rpl27,3,0.07314305149687342,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
alpha-cat,3,0.07288275593994506,287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
vars,2,0.07288275593994506,288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
psmd13,3,0.07288275593994505,289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
acat1_2,3,0.07262246038301667,290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pa2g4,3,0.07236216482608832,291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rps15,3,0.07201510408351713,292,9,0.004324557697946624,723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gpd1,3,0.07140774778401761,293,9,0.0065753905051361685,504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
immt,3,0.0714077477840176,294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
prdx6,3,0.0714077477840176,295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rpl32,2,0.07114745222708924,296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cct1,2,0.07114745222708922,297,9,0.006405159773925734,605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gstm1_3,3,0.07114745222708922,298,9,0.0021350532579752454,1276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nop60b,3,0.07114745222708922,299,9,0.0042395636075859425,881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
vdac2_2,3,0.07114745222708922,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
aael011789,3,0.07088715667016085,301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cct7,3,0.07088715667016085,302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
abce1,3,0.07027980037066131,303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
arf4,3,0.07027980037066131,304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dpp3_3,3,0.07027980037066131,305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ipo7,3,0.07027980037066131,306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ndufs3,3,0.07027980037066131,307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
set,3,0.07027980037066131,308,9,0.002289210027714073,952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ttc37,3,0.06975920925680457,309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
snrnp200,3,0.06941214851423337,310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exc-4,3,0.06915185295730501,311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
hspa9,3,0.06915185295730501,312,9,0.0021350532579752454,1279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
hts,3,0.06915185295730501,313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC004993,3,0.06880479221473386,314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
acadvl,3,0.06880479221473386,315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
g6pd,3,0.06880479221473386,316,9,0.0021430902387110473,1158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lam_2,3,0.06880479221473386,317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fasn_9,3,0.06854449665780547,318,9,0.0064834087833103024,537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
hcc,3,0.06854449665780547,319,9,0.2141032907911393,31,NA,NA,NA,NA,NA,NA,NA,NA,0,0.2786401501399584
mars,3,0.06854449665780547,320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
atpalpha_3,3,0.0682842011008771,321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dhtkd1,3,0.0682842011008771,322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
uroc1,3,0.0682842011008771,323,9,0.002166888066099482,1087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gbeta1,3,0.06802390554394872,324,9,0.0021197818037929713,1352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
vha26,3,0.06802390554394872,325,9,0.0021197818037929713,1413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cad,3,0.06767684480137756,326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
eif3b,3,0.06767684480137756,327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
hexa,3,0.06767684480137756,328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
alkbh3_2,3,0.06706948850187802,329,9,0.008617769980239368,446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dld,3,0.06680919294494964,330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tpi,2,0.06680919294494964,331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
rpl9,3,0.06620183664545011,332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ankk1_2,3,0.06594154108852172,333,9,0.0021430902387110473,1117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
grhpr_7,3,0.06594154108852172,334,9,0.0021430902387110473,1165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gstd1_2,3,0.06594154108852172,335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
hyou1,3,0.06594154108852172,336,9,0.004301249263028548,759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
prdx3,3,0.06594154108852172,337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rps5,3,0.06594154108852172,338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tsr,3,0.06594154108852172,339,9,0.004309978304810529,740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sqh,3,0.06542094997466497,340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
vps35,3,0.06542094997466497,341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ldlr,3,0.06455329811823705,342,9,0.004301249263028548,760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
anxa11,3,0.06446653293259427,343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
etfb,3,0.06446653293259427,344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
slc25a3,3,0.06446653293259427,345,9,0.0021814674592355765,1034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cs,2,0.0642062373756659,346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sacm1l_sacm1lb,3,0.0642062373756659,347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ciz1,2,0.06420623737566589,348,9,0.0042395636075859425,875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
hnrnpf_hnrnph2,3,0.06420623737566589,349,9,0.002289210027714073,929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
hsd17b4,3,0.06420623737566589,350,9,0.004286180477422095,811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC005807,3,0.06394594181873751,351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spidroin1,3,0.06394594181873751,352,9,0.2207758358946896,30,silk,HFIP,0.8168456000000001,0.00634,1172,maker-000003F-est_gff_StringTie-gene-29.1,AmSp-like1,AmSp-like,0.03619097436059163,0.007200932373462035
Spidroin1,3,0.06394594181873751,352,9,0.2207758358946896,30,silk,LiBr,0.2332004,0.00181,1172,maker-000003F-est_gff_StringTie-gene-29.1,AmSp-like1,AmSp-like,0.03619097436059163,0.007200932373462035
Spidroin1,3,0.06394594181873751,352,9,0.2207758358946896,30,silk,Urea,0.6673912000000001,0.005180000000000001,1172,maker-000003F-est_gff_StringTie-gene-29.1,AmSp-like1,AmSp-like,0.03619097436059163,0.007200932373462035
hibch,3,0.06368564626180913,353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
igf2bp1,3,0.06368564626180913,354,9,0.07393663993768437,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tbl2,3,0.06368564626180913,355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
camki,3,0.06333858551923797,356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lana,3,0.06333858551923796,357,9,0.00646813732912803,549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tom1l2,3,0.06333858551923796,358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC011232,3,0.06281799440538122,359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rpl13a,2,0.06247093366281006,360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sdhb,3,0.062210638105881684,361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cp1,3,0.061950342548953305,362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
khdrbs3,3,0.06186357736331052,363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
umps_ura4,3,0.06186357736331052,364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cope,3,0.06160328180638214,365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lman1,3,0.06160328180638214,366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pdia4,3,0.06160328180638213,367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
phb,3,0.061342986249453765,368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC005079,3,0.060735629949954226,369,9,0.008767187340181554,407,NA,NA,NA,NA,NA,NA,NA,NA,0,0.013740769562474052
alpl_8,3,0.06047533439302584,370,9,0.0065753905051361685,502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
oxr1_2,3,0.06047533439302584,371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC019960,3,0.060215038836097474,372,9,0.008767187340181554,408,NA,NA,NA,NA,NA,NA,NA,NA,0,0.003723196317976707
myg1,3,0.06012827365045468,373,9,0.0021197818037929713,1374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC017716,3,0.059867978093526314,374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
beta-spec,3,0.059867978093526314,375,9,0.03856197095912544,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mthfs_2,3,0.059867978093526314,376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rab1a,3,0.059867978093526314,377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
uggt1,3,0.059867978093526314,378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
asna,3,0.05960768253659794,379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lrrc47,3,0.05960768253659794,380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mdh2,3,0.05960768253659794,381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rpl18a,3,0.05960768253659794,382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rpl23a,3,0.05960768253659794,383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tgfbi_4,3,0.05960768253659793,384,9,0.0775766435042527,48,NA,NA,NA,NA,NA,NA,NA,NA,0,0.0023630503264994154
cbp53e,3,0.059347386979669556,385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
eif3-s7,3,0.05900032623709839,386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rps24,3,0.05900032623709839,387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
vhasfd,3,0.05839296993759884,388,9,0.0021430902387110473,1236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LASC021594,2,0.05813267438067046,389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cd63,3,0.05813267438067046,390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
snx2,2,0.05813267438067046,391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cth,3,0.057872378823742104,392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
hsd17b10_2,3,0.057872378823742104,393,9,0.0021197818037929713,1360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
hn,3,0.05761208326681372,394,9,0.0021350532579752454,1278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
