gene_id,Length
maker-000063F-est_gff_StringTie-gene-19.0,4455
maker-000063F-augustus-gene-20.9,9663
maker-000063F-est_gff_StringTie-gene-20.2,4650
maker-000063F-est_gff_StringTie-gene-23.7,2500
maker-000063F-augustus-gene-23.23,9701
maker-000063F-augustus-gene-23.18,2124
maker-000063F-exonerate_protein2genome-gene-23.2,6217
maker-000063F-est_gff_StringTie-gene-23.4,1425
maker-000063F-est_gff_StringTie-gene-23.5,1523
maker-000063F-est_gff_StringTie-gene-23.6,8413
augustus_masked-000063F-processed-gene-24.0,1584
maker-000063F-est_gff_StringTie-gene-24.0,9189
maker-000063F-augustus-gene-24.9,1548
augustus_masked-000063F-processed-gene-24.6,1683
maker-000063F-est_gff_StringTie-gene-25.0,11057
maker-000063F-est_gff_StringTie-gene-25.1,532
evm-000063F-processed-gene-25.7,1218
maker-000063F-est_gff_StringTie-gene-26.2,4971
maker-000063F-augustus-gene-26.6,2675
maker-000063F-est_gff_StringTie-gene-27.0,233
maker-000063F-exonerate_protein2genome-gene-32.2,1200
maker-000063F-est_gff_StringTie-gene-32.1,203
maker-000630F-est_gff_StringTie-gene-0.0,1013
maker-000630F-est_gff_StringTie-gene-0.1,6178
maker-000630F-exonerate_protein2genome-gene-0.3,375
maker-000630F-exonerate_protein2genome-gene-0.2,291
maker-000554F-est_gff_StringTie-gene-0.2,3359
evm-000554F-processed-gene-0.12,1585
maker-000554F-exonerate_protein2genome-gene-0.1,741
maker-000554F-augustus-gene-0.9,6524
augustus_masked-000554F-processed-gene-1.44,1128
maker-000554F-exonerate_protein2genome-gene-1.1,1104
maker-000554F-est_gff_StringTie-gene-1.38,6551
augustus_masked-000554F-processed-gene-1.46,375
maker-000554F-exonerate_protein2genome-gene-1.2,2019
maker-000554F-est_gff_StringTie-gene-1.43,4516
maker-000554F-est_gff_StringTie-gene-1.39,2870
evm-000554F-processed-gene-1.34,1969
maker-000554F-augustus-gene-1.40,4272
maker-000436F-est_gff_StringTie-gene-0.0,285
maker-000436F-est_gff_StringTie-gene-0.1,1565
maker-000436F-augustus-gene-1.13,12512
maker-000436F-exonerate_protein2genome-gene-1.2,2121
augustus_masked-000436F-processed-gene-2.9,3034
maker-000436F-est_gff_StringTie-gene-3.1,8416
evm-000436F-processed-gene-3.12,859
evm-000436F-processed-gene-3.14,6053
maker-000436F-est_gff_StringTie-gene-3.3,6171
maker-000436F-est_gff_StringTie-gene-4.0,4506
evm-000436F-processed-gene-4.20,13426
maker-000436F-augustus-gene-4.1,1898
maker-000436F-augustus-gene-4.2,2021
maker-000436F-est_gff_StringTie-gene-4.1,545
maker-000364F-est_gff_StringTie-gene-0.1,619
maker-000364F-est_gff_StringTie-gene-0.0,2945
maker-000364F-est_gff_StringTie-gene-0.2,6152
maker-000364F-augustus-gene-1.1,599
maker-000364F-est_gff_StringTie-gene-1.0,4045
maker-000364F-est_gff_StringTie-gene-1.1,377
maker-000364F-est_gff_StringTie-gene-1.2,1481
maker-000364F-est_gff_StringTie-gene-1.3,526
maker-000364F-est_gff_StringTie-gene-2.0,5504
maker-000364F-est_gff_StringTie-gene-2.1,5652
evm-000364F-processed-gene-3.0,1115
evm-000364F-processed-gene-3.1,2097
evm-000364F-processed-gene-3.2,1809
maker-000364F-est_gff_StringTie-gene-4.0,4740
maker-000364F-exonerate_protein2genome-gene-4.1,4958
maker-000364F-est_gff_StringTie-gene-6.0,9616
maker-000364F-est_gff_StringTie-gene-7.0,3437
evm-000364F-processed-gene-7.13,1219
maker-000364F-est_gff_StringTie-gene-7.1,243
maker-000364F-est_gff_StringTie-gene-7.2,1115
maker-000364F-est_gff_StringTie-gene-7.3,6099
maker-000364F-exonerate_protein2genome-gene-7.4,1407
evm-000695F-processed-gene-0.0,724
maker-001011F-est_gff_StringTie-gene-0.0,428
augustus_masked-000067F-processed-gene-0.7,240
maker-000067F-exonerate_protein2genome-gene-3.0,3639
maker-000067F-est_gff_StringTie-gene-3.1,262
maker-000067F-est_gff_StringTie-gene-6.0,292
maker-000067F-est_gff_StringTie-gene-6.1,832
maker-000067F-est_gff_StringTie-gene-8.0,508
maker-000067F-augustus-gene-9.1,375
augustus_masked-000067F-processed-gene-10.1,1374
augustus_masked-000067F-processed-gene-11.3,939
maker-000067F-est_gff_StringTie-gene-11.0,12322
maker-000067F-est_gff_StringTie-gene-12.0,7471
maker-000067F-est_gff_StringTie-gene-13.1,310
maker-000067F-est_gff_StringTie-gene-13.0,234
maker-000067F-est_gff_StringTie-gene-14.1,1983
maker-000067F-est_gff_StringTie-gene-14.0,3331
maker-000067F-est_gff_StringTie-gene-17.1,1211
maker-000067F-est_gff_StringTie-gene-17.2,6145
evm-000067F-processed-gene-17.17,3215
maker-000067F-est_gff_StringTie-gene-17.5,207
maker-000067F-est_gff_StringTie-gene-17.6,1755
maker-000067F-est_gff_StringTie-gene-17.4,216
maker-000067F-est_gff_StringTie-gene-19.1,11846
maker-000067F-est_gff_StringTie-gene-19.0,4076
maker-000067F-est_gff_StringTie-gene-20.0,835
evm-000067F-processed-gene-23.6,6194
maker-000067F-est_gff_StringTie-gene-25.1,4303
maker-000067F-est_gff_StringTie-gene-25.2,6918
maker-000067F-est_gff_StringTie-gene-24.2,261
maker-000067F-est_gff_StringTie-gene-25.0,5087
maker-000067F-est_gff_StringTie-gene-26.0,3315
evm-000067F-processed-gene-26.0,3876
maker-000067F-exonerate_protein2genome-gene-27.0,14936
maker-000067F-est_gff_StringTie-gene-27.3,738
maker-000067F-est_gff_StringTie-gene-27.2,9574
maker-000067F-est_gff_StringTie-gene-28.0,850
maker-000067F-est_gff_StringTie-gene-31.0,2197
maker-000067F-est_gff_StringTie-gene-31.1,7837
maker-000067F-est_gff_StringTie-gene-31.2,201
maker-000067F-exonerate_protein2genome-gene-31.4,2522
maker-000067F-est_gff_StringTie-gene-32.0,5259
maker-000067F-exonerate_protein2genome-gene-33.3,4342
maker-000067F-exonerate_protein2genome-gene-33.4,3476
maker-000067F-est_gff_StringTie-gene-33.0,200
augustus_masked-000067F-processed-gene-33.9,1479
maker-000351F-est_gff_StringTie-gene-0.0,244
maker-000351F-est_gff_StringTie-gene-1.3,2002
maker-000351F-exonerate_protein2genome-gene-1.0,3530
maker-000351F-est_gff_StringTie-gene-1.4,876
maker-000351F-exonerate_protein2genome-gene-1.1,1072
augustus_masked-000351F-processed-gene-2.5,363
maker-000351F-est_gff_StringTie-gene-1.6,713
maker-000351F-est_gff_StringTie-gene-2.5,220
augustus_masked-000351F-processed-gene-2.8,1089
maker-000351F-est_gff_StringTie-gene-2.6,315
evm-000351F-processed-gene-2.20,3331
maker-000351F-augustus-gene-2.1,2193
evm-000351F-processed-gene-2.18,7842
maker-000351F-est_gff_StringTie-gene-2.7,1216
evm-000351F-processed-gene-3.0,1266
maker-000351F-est_gff_StringTie-gene-4.1,2951
maker-000351F-exonerate_protein2genome-gene-4.0,369
maker-000351F-augustus-gene-5.1,15440
maker-000351F-est_gff_StringTie-gene-6.0,1625
maker-000351F-est_gff_StringTie-gene-6.1,2873
maker-000351F-exonerate_protein2genome-gene-6.3,5889
maker-000351F-est_gff_StringTie-gene-6.2,341
maker-000351F-exonerate_protein2genome-gene-7.0,5193
augustus_masked-000351F-processed-gene-7.7,8892
maker-000351F-est_gff_StringTie-gene-7.2,2680
maker-000351F-augustus-gene-8.12,2861
maker-000351F-est_gff_StringTie-gene-8.2,821
augustus_masked-000351F-processed-gene-8.10,2913
maker-000351F-est_gff_StringTie-gene-8.1,4441
maker-000351F-est_gff_StringTie-gene-8.3,2710
maker-000151F-est_gff_StringTie-gene-1.0,360
maker-000151F-exonerate_protein2genome-gene-3.0,9146
maker-000151F-augustus-gene-3.13,10853
maker-000151F-augustus-gene-3.14,701
maker-000151F-est_gff_StringTie-gene-4.0,6347
maker-000151F-est_gff_StringTie-gene-5.1,238
maker-000151F-est_gff_StringTie-gene-7.0,521
maker-000151F-est_gff_StringTie-gene-8.6,6035
augustus_masked-000151F-processed-gene-8.9,300
augustus_masked-000151F-processed-gene-8.19,1395
maker-000151F-exonerate_protein2genome-gene-9.6,7463
maker-000151F-exonerate_protein2genome-gene-9.8,2693
maker-000151F-est_gff_StringTie-gene-10.1,6731
maker-000151F-exonerate_protein2genome-gene-10.0,6391
maker-000151F-augustus-gene-10.7,1305
maker-000151F-exonerate_protein2genome-gene-11.1,4035
maker-000151F-exonerate_protein2genome-gene-11.2,741
maker-000151F-augustus-gene-11.10,3255
augustus_masked-000151F-processed-gene-12.1,966
maker-000151F-est_gff_StringTie-gene-12.1,2839
augustus_masked-000151F-processed-gene-12.3,1503
augustus_masked-000151F-processed-gene-12.4,1206
maker-000151F-augustus-gene-12.0,1710
augustus_masked-000151F-processed-gene-12.6,414
augustus_masked-000151F-processed-gene-12.7,510
maker-000151F-est_gff_StringTie-gene-12.3,1853
maker-000151F-exonerate_protein2genome-gene-12.8,4057
maker-000151F-exonerate_protein2genome-gene-12.5,3628
maker-000151F-exonerate_protein2genome-gene-13.1,2117
maker-000151F-exonerate_protein2genome-gene-13.0,1673
augustus_masked-000151F-processed-gene-13.2,1698
maker-000151F-est_gff_StringTie-gene-13.4,280
augustus_masked-000151F-processed-gene-13.4,669
augustus_masked-000151F-processed-gene-15.0,555
augustus_masked-000151F-processed-gene-15.1,771
maker-000151F-augustus-gene-15.15,583
maker-000151F-est_gff_StringTie-gene-14.0,2292
maker-000151F-est_gff_StringTie-gene-14.2,3558
maker-000151F-est_gff_StringTie-gene-15.0,1760
maker-000151F-est_gff_StringTie-gene-15.1,367
maker-000151F-est_gff_StringTie-gene-15.2,434
evm-000151F-processed-gene-15.13,1213
maker-000151F-est_gff_StringTie-gene-16.1,4547
maker-000151F-est_gff_StringTie-gene-16.0,4050
augustus_masked-000151F-processed-gene-16.9,1467
maker-000151F-exonerate_protein2genome-gene-18.5,11719
maker-000151F-est_gff_StringTie-gene-18.3,2984
maker-000151F-est_gff_StringTie-gene-18.0,378
maker-000151F-est_gff_StringTie-gene-18.1,363
augustus_masked-000151F-processed-gene-19.35,234
augustus_masked-000151F-processed-gene-19.36,1206
augustus_masked-000151F-processed-gene-19.37,993
augustus_masked-000151F-processed-gene-19.38,1386
augustus_masked-000366F-processed-gene-3.2,1098
maker-000366F-est_gff_StringTie-gene-6.1,1732
maker-000366F-exonerate_protein2genome-gene-7.1,402
augustus_masked-001112F-processed-gene-0.22,594
augustus_masked-001112F-processed-gene-0.4,594
evm-000255F-processed-gene-0.0,2585
maker-000255F-est_gff_StringTie-gene-0.1,5006
maker-000255F-est_gff_StringTie-gene-1.2,206
maker-000255F-est_gff_StringTie-gene-1.0,271
maker-000255F-exonerate_protein2genome-gene-1.3,3232
augustus_masked-000255F-processed-gene-3.4,219
augustus_masked-000255F-processed-gene-3.5,210
maker-000255F-exonerate_protein2genome-gene-3.0,6353
maker-000255F-augustus-gene-3.1,462
maker-000255F-est_gff_StringTie-gene-3.2,485
maker-000255F-exonerate_protein2genome-gene-5.0,7212
augustus_masked-000255F-processed-gene-5.3,503
maker-000255F-est_gff_StringTie-gene-5.2,616
evm-000255F-processed-gene-5.0,5299
maker-000255F-est_gff_StringTie-gene-6.1,8738
maker-000255F-est_gff_StringTie-gene-6.2,2159
maker-000255F-est_gff_StringTie-gene-6.3,1330
maker-000255F-est_gff_StringTie-gene-7.1,3093
maker-000255F-est_gff_StringTie-gene-7.0,5224
evm-000255F-processed-gene-7.10,2875
maker-000255F-augustus-gene-8.0,3258
maker-000255F-est_gff_StringTie-gene-9.0,539
maker-000255F-est_gff_StringTie-gene-12.0,6826
augustus_masked-000255F-processed-gene-12.4,537
maker-001293F-est_gff_StringTie-gene-0.0,425
maker-000055F-augustus-gene-0.0,474
augustus_masked-000055F-processed-gene-0.8,1443
augustus_masked-000055F-processed-gene-0.9,2130
maker-000055F-est_gff_StringTie-gene-0.0,366
augustus_masked-000055F-processed-gene-0.3,744
augustus_masked-000055F-processed-gene-0.11,2145
maker-000055F-est_gff_StringTie-gene-0.1,220
augustus_masked-000055F-processed-gene-0.13,2130
augustus_masked-000055F-processed-gene-0.4,441
maker-000055F-est_gff_StringTie-gene-1.0,1917
augustus_masked-000055F-processed-gene-1.3,1806
augustus_masked-000055F-processed-gene-1.5,864
augustus_masked-000055F-processed-gene-1.6,2520
augustus_masked-000055F-processed-gene-1.7,498
augustus_masked-000055F-processed-gene-1.22,945
maker-000055F-est_gff_StringTie-gene-1.1,2370
augustus_masked-000055F-processed-gene-1.8,972
augustus_masked-000055F-processed-gene-1.9,384
augustus_masked-000055F-processed-gene-1.25,1635
augustus_masked-000055F-processed-gene-1.26,1746
augustus_masked-000055F-processed-gene-1.27,2103
augustus_masked-000055F-processed-gene-1.29,2511
augustus_masked-000055F-processed-gene-1.30,2646
evm-000055F-processed-gene-2.7,3408
maker-000055F-est_gff_StringTie-gene-2.0,3580
maker-000055F-est_gff_StringTie-gene-3.0,7036
maker-000055F-est_gff_StringTie-gene-6.0,7570
maker-000055F-est_gff_StringTie-gene-6.2,285
maker-000055F-exonerate_protein2genome-gene-6.3,3505
augustus_masked-000055F-processed-gene-6.16,885
maker-000055F-est_gff_StringTie-gene-7.0,4223
maker-000055F-est_gff_StringTie-gene-7.3,307
maker-000055F-est_gff_StringTie-gene-7.1,363
maker-000055F-est_gff_StringTie-gene-7.2,1361
maker-000055F-est_gff_StringTie-gene-8.1,5519
maker-000055F-est_gff_StringTie-gene-8.2,4496
maker-000055F-est_gff_StringTie-gene-8.3,4455
maker-000055F-est_gff_StringTie-gene-9.0,5617
maker-000055F-est_gff_StringTie-gene-9.1,4492
maker-000055F-est_gff_StringTie-gene-13.1,459
evm-000055F-processed-gene-13.27,3226
maker-000055F-augustus-gene-13.2,1814
evm-000055F-processed-gene-13.28,4012
evm-000055F-processed-gene-13.29,10282
maker-000055F-est_gff_StringTie-gene-13.4,4396
maker-000055F-est_gff_StringTie-gene-13.5,4860
maker-000055F-est_gff_StringTie-gene-13.6,4184
maker-000055F-exonerate_protein2genome-gene-13.8,987
maker-000055F-est_gff_StringTie-gene-14.1,14031
maker-000055F-est_gff_StringTie-gene-14.0,4134
augustus_masked-000055F-processed-gene-14.11,1026
evm-000055F-processed-gene-15.16,8404
maker-000055F-exonerate_protein2genome-gene-15.6,8088
maker-000055F-augustus-gene-15.13,838
augustus_masked-000055F-processed-gene-15.5,885
maker-000055F-augustus-gene-15.14,613
maker-000055F-est_gff_StringTie-gene-15.1,3865
maker-000055F-est_gff_StringTie-gene-15.2,1909
maker-000055F-augustus-gene-16.1,466
evm-000055F-processed-gene-17.4,1620
maker-000055F-est_gff_StringTie-gene-18.0,1190
evm-000055F-processed-gene-19.1,924
evm-000055F-processed-gene-19.0,1048
maker-000055F-est_gff_StringTie-gene-20.0,220
maker-000055F-est_gff_StringTie-gene-20.1,1016
maker-000055F-est_gff_StringTie-gene-23.0,8887
maker-000055F-est_gff_StringTie-gene-24.1,12071
maker-000055F-est_gff_StringTie-gene-25.0,1808
maker-000055F-est_gff_StringTie-gene-25.2,201
augustus_masked-000055F-processed-gene-25.2,4192
maker-000055F-est_gff_StringTie-gene-25.1,4547
maker-000055F-est_gff_StringTie-gene-25.4,2727
maker-000055F-exonerate_protein2genome-gene-26.0,1710
evm-000055F-processed-gene-28.21,7811
evm-000055F-processed-gene-28.22,4020
maker-000055F-augustus-gene-28.0,685
maker-000055F-est_gff_StringTie-gene-28.2,2275
augustus_masked-000055F-processed-gene-29.0,333
evm-000055F-processed-gene-29.4,1533
maker-000055F-exonerate_protein2genome-gene-31.0,1203
maker-000055F-augustus-gene-31.0,327
augustus_masked-000055F-processed-gene-31.5,1743
evm-000055F-processed-gene-32.3,7240
maker-000055F-est_gff_StringTie-gene-33.0,17483
maker-000055F-est_gff_StringTie-gene-33.2,3729
evm-000055F-processed-gene-33.5,2763
evm-000055F-processed-gene-33.7,1973
evm-000055F-processed-gene-34.0,13224
maker-000055F-est_gff_StringTie-gene-35.5,2858
maker-000055F-est_gff_StringTie-gene-35.6,690
maker-000055F-est_gff_StringTie-gene-35.7,2107
maker-000055F-augustus-gene-35.15,5117
evm-000055F-processed-gene-35.2,1538
maker-000055F-est_gff_StringTie-gene-35.8,3764
maker-000055F-exonerate_protein2genome-gene-35.1,474
maker-000055F-exonerate_protein2genome-gene-35.2,6767
maker-000126F-est_gff_StringTie-gene-1.1,1817
evm-000126F-processed-gene-1.12,3429
maker-000126F-est_gff_StringTie-gene-2.2,2927
maker-000126F-est_gff_StringTie-gene-2.1,2118
evm-000126F-processed-gene-2.15,2130
maker-000126F-est_gff_StringTie-gene-2.4,4444
maker-000126F-augustus-gene-3.0,627
maker-000126F-augustus-gene-3.2,471
maker-000126F-est_gff_StringTie-gene-3.2,238
maker-000126F-augustus-gene-3.1,2679
maker-000126F-est_gff_StringTie-gene-3.3,5492
maker-000126F-est_gff_StringTie-gene-6.1,9918
maker-000126F-est_gff_StringTie-gene-6.2,8060
maker-000126F-augustus-gene-6.22,513
augustus_masked-000126F-processed-gene-6.13,921
augustus_masked-000126F-processed-gene-6.14,2619
maker-000126F-est_gff_StringTie-gene-7.0,3594
maker-000126F-augustus-gene-7.11,1765
maker-000126F-est_gff_StringTie-gene-7.1,2021
maker-000126F-est_gff_StringTie-gene-7.3,2254
maker-000126F-augustus-gene-8.1,3116
maker-000126F-exonerate_protein2genome-gene-9.1,4301
maker-000126F-exonerate_protein2genome-gene-9.2,453
maker-000126F-est_gff_StringTie-gene-12.0,3040
maker-000126F-est_gff_StringTie-gene-13.0,303
evm-000126F-processed-gene-16.3,1271
maker-000126F-exonerate_protein2genome-gene-18.1,3021
maker-000126F-est_gff_StringTie-gene-19.0,10232
maker-000126F-exonerate_protein2genome-gene-19.3,582
maker-000126F-exonerate_protein2genome-gene-19.2,582
maker-000126F-est_gff_StringTie-gene-19.1,6055
maker-000126F-est_gff_StringTie-gene-20.0,2345
evm-000126F-processed-gene-21.3,9452
maker-000126F-exonerate_protein2genome-gene-21.6,10251
maker-000126F-est_gff_StringTie-gene-21.5,234
maker-000126F-exonerate_protein2genome-gene-21.7,2765
maker-000126F-est_gff_StringTie-gene-21.2,1782
maker-000126F-est_gff_StringTie-gene-21.3,707
maker-000645F-exonerate_protein2genome-gene-0.3,1539
maker-000645F-exonerate_protein2genome-gene-0.4,498
maker-000645F-est_gff_StringTie-gene-0.1,2411
maker-000645F-est_gff_StringTie-gene-0.2,303
maker-000645F-augustus-gene-0.2,861
maker-000226F-est_gff_StringTie-gene-0.0,3568
maker-000226F-exonerate_protein2genome-gene-0.119,2122
maker-000226F-est_gff_StringTie-gene-0.2,477
maker-000226F-augustus-gene-1.0,1048
augustus_masked-000226F-processed-gene-1.5,609
maker-000226F-est_gff_StringTie-gene-6.0,3502
maker-000226F-est_gff_StringTie-gene-9.1,2583
maker-000226F-est_gff_StringTie-gene-9.0,1494
maker-000226F-est_gff_StringTie-gene-10.1,334
maker-000226F-est_gff_StringTie-gene-10.0,270
maker-000226F-est_gff_StringTie-gene-10.2,303
maker-000226F-exonerate_protein2genome-gene-11.3,5351
maker-000226F-est_gff_StringTie-gene-11.0,327
evm-000226F-processed-gene-12.1,2183
evm-000226F-processed-gene-12.3,1529
maker-000226F-est_gff_StringTie-gene-12.4,281
maker-000226F-est_gff_StringTie-gene-12.5,603
evm-000226F-processed-gene-12.0,4010
augustus_masked-000226F-processed-gene-12.12,1803
evm-000226F-processed-gene-13.0,14398
maker-000226F-est_gff_StringTie-gene-13.0,216
maker-000295F-est_gff_StringTie-gene-0.0,1175
maker-000295F-est_gff_StringTie-gene-0.1,13826
maker-000295F-est_gff_StringTie-gene-1.1,1591
maker-000295F-est_gff_StringTie-gene-1.0,430
augustus_masked-000295F-processed-gene-1.6,1053
maker-000295F-est_gff_StringTie-gene-2.2,1977
maker-000295F-augustus-gene-2.4,6683
maker-000295F-est_gff_StringTie-gene-3.1,11666
maker-000295F-augustus-gene-3.11,288
evm-000295F-processed-gene-3.1,2440
maker-000295F-est_gff_StringTie-gene-3.2,578
maker-000295F-est_gff_StringTie-gene-4.0,3664
maker-000295F-est_gff_StringTie-gene-4.1,5319
maker-000295F-est_gff_StringTie-gene-5.1,1901
maker-000295F-est_gff_StringTie-gene-5.4,4676
maker-000295F-est_gff_StringTie-gene-5.3,311
maker-000295F-augustus-gene-6.2,8797
maker-000295F-est_gff_StringTie-gene-6.0,3870
maker-000295F-augustus-gene-7.6,342
maker-000295F-est_gff_StringTie-gene-7.0,1674
maker-000295F-est_gff_StringTie-gene-7.3,1397
maker-000295F-est_gff_StringTie-gene-7.1,277
maker-000295F-est_gff_StringTie-gene-7.2,942
maker-000295F-augustus-gene-8.0,6896
maker-000295F-augustus-gene-8.1,9927
maker-000295F-est_gff_StringTie-gene-9.0,1648
maker-000295F-augustus-gene-10.0,1022
maker-000454F-est_gff_StringTie-gene-0.0,1330
augustus_masked-000454F-processed-gene-0.4,357
maker-000454F-exonerate_protein2genome-gene-1.3,778
maker-000454F-est_gff_StringTie-gene-1.1,228
maker-000454F-est_gff_StringTie-gene-1.2,15967
maker-000454F-est_gff_StringTie-gene-2.0,2271
maker-000454F-augustus-gene-2.7,447
maker-000454F-augustus-gene-2.8,2172
evm-000454F-processed-gene-2.15,8356
maker-000454F-est_gff_StringTie-gene-2.1,4614
maker-000454F-est_gff_StringTie-gene-2.3,4209
evm-000454F-processed-gene-3.37,839
evm-000454F-processed-gene-3.38,1124
maker-000454F-exonerate_protein2genome-gene-3.19,1565
